step,day,hour,player,money,hands,hires_today,quadrants,plants,animals,weeds,shed_total
206,8,14,0,623.0,7,7,2,"{""WHEAT"": 7, ""STRAWBERRY"": 19, ""CARROT"": 4, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 5}",0,2
206,8,14,1,2211.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,4
207,8,15,0,623.0,7,7,2,"{""WHEAT"": 7, ""STRAWBERRY"": 19, ""CARROT"": 4, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 5}",0,2
207,8,15,1,2292.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
208,8,16,0,623.0,7,7,2,"{""WHEAT"": 7, ""STRAWBERRY"": 19, ""CARROT"": 4, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,2
208,8,16,1,2292.0,9,9,2,"{""STRAWBERRY"": 26, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,3
209,8,17,0,623.0,7,7,2,"{""WHEAT"": 7, ""STRAWBERRY"": 19, ""CARROT"": 3, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,2
209,8,17,1,2352.0,9,9,2,"{""STRAWBERRY"": 26, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,1
210,8,18,0,623.0,7,7,2,"{""WHEAT"": 6, ""STRAWBERRY"": 20, ""CARROT"": 3, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,2
210,8,18,1,2432.0,9,9,2,"{""STRAWBERRY"": 26, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,6
211,8,19,0,623.0,7,7,2,"{""WHEAT"": 6, ""STRAWBERRY"": 21, ""CARROT"": 3, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,2
211,8,19,1,2432.0,9,9,2,"{""STRAWBERRY"": 26, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,2
212,8,20,0,623.0,7,7,2,"{""WHEAT"": 6, ""STRAWBERRY"": 21, ""CARROT"": 3, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,2
212,8,20,1,2432.0,9,9,2,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
213,8,21,0,623.0,7,7,2,"{""WHEAT"": 6, ""STRAWBERRY"": 21, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,2
213,8,21,1,2432.0,9,9,2,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,6
214,8,22,0,623.0,7,7,2,"{""WHEAT"": 7, ""STRAWBERRY"": 21, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,2
214,8,22,1,2432.0,9,9,2,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,2
215,8,23,0,2543.0,7,7,2,"{""WHEAT"": 8, ""STRAWBERRY"": 22, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,2
215,8,23,1,2432.0,9,9,2,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
216,9,0,0,2543.0,0,0,2,"{""WHEAT"": 8, ""STRAWBERRY"": 22, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,39
216,9,0,1,2432.0,0,0,2,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,17
217,9,1,0,163.0,1,1,3,"{""WHEAT"": 8, ""STRAWBERRY"": 22, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,31
217,9,1,1,1910.0,8,8,2,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,20
218,9,2,0,180.0,10,10,3,"{""WHEAT"": 8, ""STRAWBERRY"": 22, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,28
218,9,2,1,1898.0,10,10,2,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,10
219,9,3,0,180.0,10,10,3,"{""WHEAT"": 8, ""STRAWBERRY"": 22, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,16
219,9,3,1,1898.0,10,10,2,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,9
220,9,4,0,180.0,10,10,3,"{""WHEAT"": 8, ""STRAWBERRY"": 23, ""MELON"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,16
220,9,4,1,1898.0,10,10,2,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,13
221,9,5,0,180.0,10,10,3,"{""WHEAT"": 8, ""STRAWBERRY"": 23, ""MELON"": 5, ""CARROT"": 1}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,16
221,9,5,1,2677.0,10,10,2,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,10
222,9,6,0,180.0,10,10,3,"{""WHEAT"": 9, ""STRAWBERRY"": 23, ""MELON"": 6, ""CARROT"": 1}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,16
222,9,6,1,1338.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,5
223,9,7,0,180.0,10,10,3,"{""WHEAT"": 9, ""STRAWBERRY"": 24, ""MELON"": 6, ""CARROT"": 1}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 6}",0,16
223,9,7,1,1338.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,6
224,9,8,0,180.0,10,10,3,"{""WHEAT"": 8, ""STRAWBERRY"": 24, ""MELON"": 7, ""CARROT"": 1}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 7}",0,16
224,9,8,1,1405.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,5
225,9,9,0,180.0,10,10,3,"{""WHEAT"": 9, ""STRAWBERRY"": 24, ""MELON"": 7, ""CARROT"": 1}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 7}",0,16
225,9,9,1,1441.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,7
226,9,10,0,180.0,10,10,3,"{""WHEAT"": 9, ""STRAWBERRY"": 24, ""MELON"": 7, ""CARROT"": 2}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
226,9,10,1,1508.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 3}",0,6
227,9,11,0,180.0,10,10,3,"{""WHEAT"": 9, ""STRAWBERRY"": 24, ""MELON"": 7, ""CARROT"": 3}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
227,9,11,1,1498.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 3, ""GOOSE"": 3}",0,5
228,9,12,0,180.0,10,10,3,"{""WHEAT"": 10, ""STRAWBERRY"": 24, ""MELON"": 7, ""CARROT"": 4}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
228,9,12,1,1488.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 2}","{""COW"": 6, ""SHEEP"": 3, ""GOOSE"": 3}",0,6
229,9,13,0,180.0,10,10,3,"{""WHEAT"": 10, ""STRAWBERRY"": 25, ""MELON"": 7, ""CARROT"": 4}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
229,9,13,1,1554.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 6, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
230,9,14,0,180.0,10,10,3,"{""WHEAT"": 11, ""STRAWBERRY"": 25, ""MELON"": 7, ""CARROT"": 4}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
230,9,14,1,1544.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,1
231,9,15,0,180.0,10,10,3,"{""WHEAT"": 13, ""STRAWBERRY"": 25, ""MELON"": 7, ""CARROT"": 4}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
231,9,15,1,1610.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
232,9,16,0,180.0,10,10,3,"{""WHEAT"": 13, ""STRAWBERRY"": 25, ""MELON"": 7, ""CARROT"": 4}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
232,9,16,1,1600.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
233,9,17,0,180.0,10,10,3,"{""WHEAT"": 14, ""STRAWBERRY"": 25, ""MELON"": 8, ""CARROT"": 4}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
233,9,17,1,1590.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 7}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
234,9,18,0,180.0,10,10,3,"{""WHEAT"": 14, ""STRAWBERRY"": 25, ""MELON"": 8, ""CARROT"": 4}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
234,9,18,1,1550.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 7}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
235,9,19,0,180.0,10,10,3,"{""WHEAT"": 16, ""STRAWBERRY"": 25, ""MELON"": 8, ""CARROT"": 4}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
235,9,19,1,1540.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 9}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,2
236,9,20,0,180.0,10,10,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 9, ""CARROT"": 4}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
236,9,20,1,1682.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 11}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
237,9,21,0,180.0,10,10,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 9, ""CARROT"": 4}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,16
237,9,21,1,1672.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 11}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
238,9,22,0,755.0,10,10,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 9, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,0
238,9,22,1,1662.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 14}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
239,9,23,0,1012.0,10,10,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,0
239,9,23,1,1662.0,10,10,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,0
240,10,0,0,2195.0,0,0,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,8
240,10,0,1,1662.0,0,0,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,15
241,10,1,0,907.0,5,5,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,21
241,10,1,1,1503.0,8,8,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,22
242,10,2,0,1414.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,8
242,10,2,1,126.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,42
243,10,3,0,1414.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,0
243,10,3,1,2.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,47
244,10,4,0,1414.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,0
244,10,4,1,2.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,47
245,10,5,0,1414.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,0
245,10,5,1,2.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 12, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,47
246,10,6,0,1414.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,0
246,10,6,1,2.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 11, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,49
247,10,7,0,1414.0,11,11,3,"{""WHEAT"": 16, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,0
247,10,7,1,146.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 10, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,47
248,10,8,0,1414.0,11,11,3,"{""WHEAT"": 16, ""STRAWBERRY"": 25, ""MELON"": 10, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,0
248,10,8,1,146.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 7, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,47
249,10,9,0,1840.0,11,11,3,"{""WHEAT"": 16, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 8}",0,0
249,10,9,1,146.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 7, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,47
250,10,10,0,1840.0,11,11,3,"{""WHEAT"": 16, ""STRAWBERRY"": 25, ""MELON"": 11, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 9}",0,0
250,10,10,1,648.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 7, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,40
251,10,11,0,1840.0,11,11,3,"{""WHEAT"": 16, ""STRAWBERRY"": 25, ""MELON"": 10, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 9}",0,0
251,10,11,1,1490.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 6, ""WHEAT"": 16}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,56
252,10,12,0,1840.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 10, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 9}",0,0
252,10,12,1,2938.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 6, ""WHEAT"": 17}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,56
253,10,13,0,3338.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 10, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 9}",0,0
253,10,13,1,4436.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 6, ""WHEAT"": 17}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,63
254,10,14,0,3338.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 10, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 9}",0,0
254,10,14,1,7465.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 6, ""WHEAT"": 17}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,40
255,10,15,0,3338.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 9, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 9}",0,0
255,10,15,1,7455.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 6, ""WHEAT"": 17}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,54
256,10,16,0,3338.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 25, ""MELON"": 7, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 9}",0,0
256,10,16,1,8154.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 6, ""WHEAT"": 17}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,39
257,10,17,0,3338.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
257,10,17,1,8144.0,11,11,3,"{""STRAWBERRY"": 27, ""MELON"": 6, ""WHEAT"": 19}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,43
258,10,18,0,3338.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
258,10,18,1,8034.0,11,11,3,"{""STRAWBERRY"": 28, ""MELON"": 6, ""WHEAT"": 19}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,42
259,10,19,0,3338.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
259,10,19,1,8024.0,11,11,3,"{""STRAWBERRY"": 28, ""MELON"": 6, ""WHEAT"": 20}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,41
260,10,20,0,3338.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
260,10,20,1,7914.0,11,11,3,"{""STRAWBERRY"": 29, ""MELON"": 6, ""WHEAT"": 22}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,40
261,10,21,0,3338.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
261,10,21,1,7914.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 6, ""WHEAT"": 22}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,39
262,10,22,0,3338.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
262,10,22,1,7914.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 6, ""WHEAT"": 22}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,46
263,10,23,0,6683.0,11,11,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
263,10,23,1,7914.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 6, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,45
264,11,0,0,8636.0,0,0,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,24
264,11,0,1,7914.0,0,0,3,"{""STRAWBERRY"": 30, ""MELON"": 6, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,81
265,11,1,0,10414.0,3,3,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,15
265,11,1,1,9704.0,8,8,3,"{""STRAWBERRY"": 30, ""MELON"": 6, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,62
266,11,2,0,10275.0,10,10,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,15
266,11,2,1,10003.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 6, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,26
267,11,3,0,10275.0,10,10,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
267,11,3,1,10003.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 6, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,23
268,11,4,0,10275.0,10,10,3,"{""WHEAT"": 17, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
268,11,4,1,10003.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 6, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,23
269,11,5,0,10275.0,10,10,3,"{""WHEAT"": 16, ""STRAWBERRY"": 26, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
269,11,5,1,10003.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 5, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,23
270,11,6,0,10275.0,10,10,3,"{""WHEAT"": 16, ""STRAWBERRY"": 27, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
270,11,6,1,9993.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 5, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,23
271,11,7,0,10275.0,10,10,3,"{""WHEAT"": 16, ""STRAWBERRY"": 27, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
271,11,7,1,9993.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 3, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,24
272,11,8,0,10275.0,10,10,3,"{""WHEAT"": 15, ""STRAWBERRY"": 27, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
272,11,8,1,10323.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 3, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,22
273,11,9,0,10275.0,10,10,3,"{""WHEAT"": 16, ""STRAWBERRY"": 27, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
273,11,9,1,10323.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 3, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,19
274,11,10,0,10275.0,10,10,3,"{""WHEAT"": 16, ""STRAWBERRY"": 27, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
274,11,10,1,10323.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 3, ""WHEAT"": 24}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,19
275,11,11,0,10275.0,10,10,3,"{""WHEAT"": 16, ""STRAWBERRY"": 27, ""MELON"": 8, ""CARROT"": 5}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 10}",0,0
275,11,11,1,10323.0,11,11,3,"{""STRAWBERRY"": 30, ""MELON"": 3, ""WHEAT"": 23}","{""COW"": 7, ""SHEEP"": 3, ""GOOSE"": 3}",0,25
