step,day,hour,player,money,hands,hires_today,quadrants,plants,animals,weeds,shed_total
220,9,4,1,208.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 4, ""SHEEP"": 3, ""GOOSE"": 4}",0,7
221,9,5,0,727.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 11, ""MELON"": 6, ""CARROT"": 4}","{""SHEEP"": 4, ""GOOSE"": 8, ""COW"": 5}",0,0
221,9,5,1,1003.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 4, ""SHEEP"": 3, ""GOOSE"": 4}",0,5
222,9,6,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 12, ""MELON"": 6, ""CARROT"": 4}","{""SHEEP"": 5, ""GOOSE"": 8, ""COW"": 5}",0,0
222,9,6,1,1530.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 4, ""SHEEP"": 3, ""GOOSE"": 4}",0,6
223,9,7,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 12, ""MELON"": 6, ""CARROT"": 4}","{""SHEEP"": 5, ""GOOSE"": 8, ""COW"": 5}",0,0
223,9,7,1,1530.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 4, ""SHEEP"": 3, ""GOOSE"": 4}",0,7
224,9,8,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 12, ""MELON"": 7, ""CARROT"": 4}","{""SHEEP"": 5, ""GOOSE"": 8, ""COW"": 5}",0,0
224,9,8,1,1605.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 4, ""SHEEP"": 3, ""GOOSE"": 4}",0,5
225,9,9,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 12, ""MELON"": 7, ""CARROT"": 4}","{""SHEEP"": 5, ""GOOSE"": 8, ""COW"": 5}",0,0
225,9,9,1,1465.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 4}",0,9
226,9,10,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 12, ""MELON"": 7, ""CARROT"": 4}","{""SHEEP"": 5, ""GOOSE"": 8, ""COW"": 5}",0,0
226,9,10,1,1030.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 4}",0,9
227,9,11,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 13, ""MELON"": 9, ""CARROT"": 4}","{""SHEEP"": 5, ""GOOSE"": 8, ""COW"": 5}",0,0
227,9,11,1,1020.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 5}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 4}",0,9
228,9,12,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 13, ""MELON"": 9, ""CARROT"": 4}","{""SHEEP"": 5, ""GOOSE"": 8, ""COW"": 5}",0,0
228,9,12,1,585.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 4}",0,6
229,9,13,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 13, ""MELON"": 9, ""CARROT"": 4}","{""SHEEP"": 5, ""GOOSE"": 8, ""COW"": 5}",0,0
229,9,13,1,649.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 5, ""SHEEP"": 3, ""GOOSE"": 4}",0,4
230,9,14,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 14, ""MELON"": 9, ""CARROT"": 6}","{""SHEEP"": 5, ""GOOSE"": 8, ""COW"": 5}",0,0
230,9,14,1,609.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 8}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 4}",0,5
231,9,15,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 14, ""MELON"": 9, ""CARROT"": 6}","{""SHEEP"": 5, ""GOOSE"": 8, ""COW"": 5}",0,0
231,9,15,1,673.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 8}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 4}",0,4
232,9,16,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 14, ""MELON"": 9, ""CARROT"": 6}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
232,9,16,1,663.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 9}","{""COW"": 5, ""SHEEP"": 4, ""GOOSE"": 4}",0,4
233,9,17,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 17, ""MELON"": 9, ""CARROT"": 6}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
233,9,17,1,653.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 11}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,4
234,9,18,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 17, ""MELON"": 9, ""CARROT"": 6}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
234,9,18,1,643.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 11}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,4
235,9,19,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 17, ""MELON"": 9, ""CARROT"": 6}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
235,9,19,1,633.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 12}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,5
236,9,20,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 7}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
236,9,20,1,697.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 15}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,4
237,9,21,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 7}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
237,9,21,1,687.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 15}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,4
238,9,22,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 7}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
238,9,22,1,677.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 16}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,4
239,9,23,0,802.0,8,8,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
239,9,23,1,677.0,10,10,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,4
240,10,0,0,802.0,0,0,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,19
240,10,0,1,677.0,0,0,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,27
241,10,1,0,580.0,2,2,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,14
241,10,1,1,845.0,8,8,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,25
242,10,2,0,439.0,10,10,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,14
242,10,2,1,5.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,31
243,10,3,0,439.0,10,10,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,1
243,10,3,1,7.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,34
244,10,4,0,439.0,10,10,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
244,10,4,1,7.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,34
245,10,5,0,439.0,10,10,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
245,10,5,1,7.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,34
246,10,6,0,439.0,10,10,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
246,10,6,1,7.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 11, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,36
247,10,7,0,439.0,10,10,3,"{""STRAWBERRY"": 13, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
247,10,7,1,147.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 10, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,34
248,10,8,0,439.0,10,10,3,"{""STRAWBERRY"": 14, ""WHEAT"": 18, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
248,10,8,1,147.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 7, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,34
249,10,9,0,439.0,10,10,3,"{""STRAWBERRY"": 14, ""WHEAT"": 17, ""MELON"": 9, ""CARROT"": 7}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
249,10,9,1,147.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 7, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,34
250,10,10,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""WHEAT"": 16, ""MELON"": 10, ""CARROT"": 7}","{""SHEEP"": 6, ""GOOSE"": 8, ""COW"": 5}",0,0
250,10,10,1,147.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 7, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,40
251,10,11,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""WHEAT"": 16, ""MELON"": 9, ""CARROT"": 8}","{""SHEEP"": 7, ""GOOSE"": 8, ""COW"": 5}",0,0
251,10,11,1,33.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,45
252,10,12,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""WHEAT"": 16, ""MELON"": 10, ""CARROT"": 8}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
252,10,12,1,2698.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 20}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,40
253,10,13,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 11, ""WHEAT"": 16, ""CARROT"": 8}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
253,10,13,1,3894.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 20}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,54
254,10,14,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 11, ""WHEAT"": 16, ""CARROT"": 8}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
254,10,14,1,6434.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 20}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,34
255,10,15,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 11, ""WHEAT"": 16, ""CARROT"": 8}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
255,10,15,1,6424.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 19}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,33
256,10,16,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 11, ""WHEAT"": 16, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
256,10,16,1,6414.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 21}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,30
257,10,17,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 10, ""WHEAT"": 16, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
257,10,17,1,6404.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 21}","{""COW"": 5, ""SHEEP"": 5, ""GOOSE"": 4}",0,30
258,10,18,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 10, ""WHEAT"": 16, ""CARROT"": 6}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
258,10,18,1,6394.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 22}","{""COW"": 5, ""SHEEP"": 6, ""GOOSE"": 4}",0,30
259,10,19,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 10, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
259,10,19,1,6384.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 22}","{""COW"": 5, ""SHEEP"": 6, ""GOOSE"": 4}",0,30
260,10,20,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 9, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 8}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
260,10,20,1,6374.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 24}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,30
261,10,21,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 9, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
261,10,21,1,6364.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 24}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,30
262,10,22,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 9, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
262,10,22,1,6364.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 24}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,33
263,10,23,0,933.0,10,10,3,"{""STRAWBERRY"": 14, ""MELON"": 8, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,0
263,10,23,1,6433.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,32
264,11,0,0,933.0,0,0,3,"{""STRAWBERRY"": 14, ""MELON"": 8, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,85
264,11,0,1,6433.0,0,0,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,76
265,11,1,0,6333.0,3,3,3,"{""STRAWBERRY"": 14, ""MELON"": 8, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,63
265,11,1,1,8461.0,8,8,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,55
266,11,2,0,6462.0,11,11,3,"{""STRAWBERRY"": 14, ""MELON"": 8, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,52
266,11,2,1,8645.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,27
267,11,3,0,6462.0,11,11,3,"{""STRAWBERRY"": 14, ""MELON"": 8, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,39
267,11,3,1,8645.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,19
268,11,4,0,6462.0,11,11,3,"{""STRAWBERRY"": 14, ""MELON"": 8, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,39
268,11,4,1,8645.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 6, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,19
269,11,5,0,6462.0,11,11,3,"{""STRAWBERRY"": 14, ""MELON"": 8, ""WHEAT"": 16, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,39
269,11,5,1,8645.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 5, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,19
270,11,6,0,7192.0,11,11,3,"{""STRAWBERRY"": 14, ""MELON"": 8, ""WHEAT"": 15, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,28
270,11,6,1,8645.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 5, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,19
271,11,7,0,7192.0,11,11,3,"{""STRAWBERRY"": 15, ""MELON"": 8, ""WHEAT"": 15, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 8, ""GOOSE"": 8, ""COW"": 5}",0,28
271,11,7,1,8645.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 3, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,19
272,11,8,0,7192.0,11,11,3,"{""STRAWBERRY"": 15, ""MELON"": 8, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,28
272,11,8,1,8918.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 3, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,18
273,11,9,0,7192.0,11,11,3,"{""STRAWBERRY"": 15, ""MELON"": 8, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,28
273,11,9,1,8418.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 3, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,16
274,11,10,0,7857.0,11,11,3,"{""STRAWBERRY"": 15, ""MELON"": 8, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
274,11,10,1,8418.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 3, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,15
275,11,11,0,7857.0,11,11,3,"{""STRAWBERRY"": 15, ""MELON"": 8, ""WHEAT"": 13, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
275,11,11,1,8418.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 3, ""WHEAT"": 24}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,21
276,11,12,0,7857.0,11,11,3,"{""STRAWBERRY"": 16, ""MELON"": 8, ""WHEAT"": 13, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
276,11,12,1,7908.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 3, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,28
277,11,13,0,8010.0,11,11,3,"{""STRAWBERRY"": 16, ""MELON"": 8, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
277,11,13,1,7898.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 3, ""WHEAT"": 25}","{""SHEEP"": 7, ""COW"": 5, ""GOOSE"": 4}",0,27
278,11,14,0,8010.0,11,11,3,"{""STRAWBERRY"": 16, ""MELON"": 8, ""WHEAT"": 13, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
278,11,14,1,7898.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 3, ""WHEAT"": 24}","{""SHEEP"": 8, ""COW"": 5, ""GOOSE"": 4}",0,25
279,11,15,0,8010.0,11,11,3,"{""STRAWBERRY"": 16, ""MELON"": 8, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
279,11,15,1,7888.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 3, ""WHEAT"": 25}","{""SHEEP"": 8, ""COW"": 5, ""GOOSE"": 4}",0,25
280,11,16,0,8010.0,11,11,3,"{""STRAWBERRY"": 16, ""MELON"": 8, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
280,11,16,1,7878.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 3, ""WHEAT"": 23}","{""SHEEP"": 8, ""COW"": 5, ""GOOSE"": 4}",0,25
281,11,17,0,8010.0,11,11,3,"{""STRAWBERRY"": 16, ""MELON"": 8, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
281,11,17,1,7868.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 2, ""WHEAT"": 25}","{""SHEEP"": 8, ""COW"": 5, ""GOOSE"": 4}",0,24
282,11,18,0,8010.0,11,11,3,"{""STRAWBERRY"": 17, ""MELON"": 8, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
282,11,18,1,7858.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 2, ""WHEAT"": 26}","{""SHEEP"": 8, ""COW"": 5, ""GOOSE"": 4}",0,23
283,11,19,0,8010.0,11,11,3,"{""STRAWBERRY"": 18, ""MELON"": 9, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
283,11,19,1,7848.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 2, ""WHEAT"": 26}","{""SHEEP"": 9, ""COW"": 5, ""GOOSE"": 4}",0,22
284,11,20,0,8010.0,11,11,3,"{""STRAWBERRY"": 18, ""MELON"": 9, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
284,11,20,1,7838.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 2, ""WHEAT"": 27}","{""SHEEP"": 9, ""COW"": 5, ""GOOSE"": 4}",0,22
285,11,21,0,8010.0,11,11,3,"{""STRAWBERRY"": 18, ""MELON"": 9, ""WHEAT"": 13, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
285,11,21,1,7838.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 2, ""WHEAT"": 26}","{""SHEEP"": 9, ""COW"": 5, ""GOOSE"": 4}",0,22
286,11,22,0,8010.0,11,11,3,"{""STRAWBERRY"": 19, ""MELON"": 9, ""WHEAT"": 14, ""TOMATO"": 1, ""CARROT"": 7}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
286,11,22,1,8056.0,11,11,3,"{""STRAWBERRY"": 24, ""MELON"": 2, ""WHEAT"": 27}","{""SHEEP"": 9, ""COW"": 5, ""GOOSE"": 4}",0,21
287,11,23,0,8010.0,11,11,3,"{""STRAWBERRY"": 19, ""MELON"": 9, ""WHEAT"": 15, ""TOMATO"": 1, ""CARROT"": 8}","{""SHEEP"": 9, ""GOOSE"": 8, ""COW"": 5}",0,22
