step,day,hour,player,money,hands,hires_today,quadrants,plants,animals,weeds,shed_total
102,4,6,0,49.0,6,6,1,"{""MELON"": 10, ""STRAWBERRY"": 2, ""WHEAT"": 2}","{""SHEEP"": 2, ""COW"": 3}",0,6
102,4,6,1,315.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,1
103,4,7,0,49.0,6,6,1,"{""MELON"": 10, ""STRAWBERRY"": 2, ""WHEAT"": 2}","{""SHEEP"": 2, ""COW"": 3}",0,6
103,4,7,1,409.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
104,4,8,0,49.0,6,6,1,"{""MELON"": 10, ""STRAWBERRY"": 2, ""WHEAT"": 1}","{""SHEEP"": 2, ""COW"": 3}",0,6
104,4,8,1,409.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,1
105,4,9,0,109.0,6,6,1,"{""MELON"": 10, ""STRAWBERRY"": 2, ""WHEAT"": 1}","{""SHEEP"": 2, ""COW"": 3}",0,4
105,4,9,1,503.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
106,4,10,0,109.0,6,6,1,"{""MELON"": 10, ""STRAWBERRY"": 2, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,4
106,4,10,1,503.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,1
107,4,11,0,9.0,6,6,1,"{""MELON"": 10, ""STRAWBERRY"": 2, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,4
107,4,11,1,597.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
108,4,12,0,129.0,6,6,1,"{""MELON"": 10, ""STRAWBERRY"": 2, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,0
108,4,12,1,597.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
109,4,13,0,29.0,6,6,1,"{""MELON"": 10, ""STRAWBERRY"": 2, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,0
109,4,13,1,597.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
110,4,14,0,29.0,6,6,1,"{""MELON"": 10, ""STRAWBERRY"": 3, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,0
110,4,14,1,597.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
111,4,15,0,29.0,6,6,1,"{""MELON"": 10, ""STRAWBERRY"": 3, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,3
111,4,15,1,497.0,6,6,1,"{""STRAWBERRY"": 6, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
112,4,16,0,218.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,3
112,4,16,1,397.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
113,4,17,0,18.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,3
113,4,17,1,397.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
114,4,18,0,8.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,4
114,4,18,1,397.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
115,4,19,0,101.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,3
115,4,19,1,397.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
116,4,20,0,1.0,6,6,1,"{""STRAWBERRY"": 6, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,3
116,4,20,1,397.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
117,4,21,0,1.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,3
117,4,21,1,397.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
118,4,22,0,1.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,3
118,4,22,1,397.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
119,4,23,0,1.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,3
119,4,23,1,427.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
120,5,0,0,1.0,0,0,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,4
120,5,0,1,427.0,0,0,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,17
121,5,1,0,106.0,5,5,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,0
121,5,1,1,524.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,13
122,5,2,0,27.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,3
122,5,2,1,553.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,3
123,5,3,0,33.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,3
123,5,3,1,646.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
124,5,4,0,4.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,4
124,5,4,1,646.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
125,5,5,0,4.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,0
125,5,5,1,646.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
126,5,6,0,4.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,0
126,5,6,1,738.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
127,5,7,0,4.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,0
127,5,7,1,738.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
128,5,8,0,4.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 4, ""SHEEP"": 2}",0,0
128,5,8,1,648.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,5
129,5,9,0,4.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,0
129,5,9,1,832.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
130,5,10,0,4.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,0
130,5,10,1,832.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
131,5,11,0,4.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,3
131,5,11,1,832.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
132,5,12,0,278.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,0
132,5,12,1,924.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
133,5,13,0,18.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,3
133,5,13,1,924.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
134,5,14,0,18.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,3
134,5,14,1,824.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
135,5,15,0,109.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,2
135,5,15,1,824.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,3
136,5,16,0,109.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,2
136,5,16,1,824.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,2
137,5,17,0,109.0,7,7,1,"{""STRAWBERRY"": 7, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,2
137,5,17,1,824.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
138,5,18,0,109.0,7,7,1,"{""STRAWBERRY"": 8, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,2
138,5,18,1,824.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
139,5,19,0,109.0,7,7,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,2
139,5,19,1,824.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,3
140,5,20,0,19.0,7,7,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,5
140,5,20,1,824.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,2
141,5,21,0,19.0,7,7,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,5
141,5,21,1,824.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
142,5,22,0,19.0,7,7,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,5
142,5,22,1,824.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
143,5,23,0,19.0,7,7,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,5
143,5,23,1,824.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,3
144,6,0,0,19.0,0,0,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,10
144,6,0,1,824.0,0,0,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,10
145,6,1,0,356.0,6,6,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,0
145,6,1,1,860.0,8,8,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,7
146,6,2,0,230.0,9,9,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,2
146,6,2,1,860.0,8,8,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,5
147,6,3,0,21.0,9,9,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,7
147,6,3,1,860.0,8,8,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,5
148,6,4,0,21.0,9,9,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,3
148,6,4,1,860.0,8,8,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,11
149,6,5,0,21.0,9,9,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,3
149,6,5,1,2145.0,8,8,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
150,6,6,0,1225.0,9,9,1,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,3
150,6,6,1,1145.0,8,8,2,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,6
151,6,7,0,1080.0,9,9,2,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,13
151,6,7,1,1813.0,8,8,2,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,13
152,6,8,0,580.0,9,9,2,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,10
152,6,8,1,3149.0,8,8,2,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,3
153,6,9,0,180.0,9,9,2,"{""STRAWBERRY"": 9, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,12
153,6,9,1,2749.0,8,8,2,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
154,6,10,0,270.0,9,9,2,"{""STRAWBERRY"": 10, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,9
154,6,10,1,2649.0,8,8,2,"{""STRAWBERRY"": 9, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
155,6,11,0,70.0,9,9,2,"{""STRAWBERRY"": 10, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,9
155,6,11,1,2139.0,8,8,2,"{""STRAWBERRY"": 9, ""MELON"": 12}","{""COW"": 3, ""SHEEP"": 3}",0,2
156,6,12,0,256.0,9,9,2,"{""STRAWBERRY"": 10, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,6
156,6,12,1,2229.0,8,8,2,"{""STRAWBERRY"": 9, ""MELON"": 12}","{""COW"": 3, ""SHEEP"": 3}",0,0
157,6,13,0,461.0,9,9,2,"{""STRAWBERRY"": 11, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,5
157,6,13,1,1729.0,8,8,2,"{""STRAWBERRY"": 11, ""MELON"": 12}","{""COW"": 3, ""SHEEP"": 3}",0,1
158,6,14,0,161.0,9,9,2,"{""STRAWBERRY"": 11, ""MELON"": 10}","{""COW"": 4, ""SHEEP"": 2}",0,5
158,6,14,1,1629.0,8,8,2,"{""STRAWBERRY"": 11, ""MELON"": 12}","{""COW"": 4, ""SHEEP"": 3}",0,0
159,6,15,0,161.0,9,9,2,"{""STRAWBERRY"": 11, ""MELON"": 10}","{""COW"": 5, ""SHEEP"": 2}",0,5
159,6,15,1,1129.0,8,8,2,"{""STRAWBERRY"": 11, ""MELON"": 12}","{""COW"": 4, ""SHEEP"": 3}",0,1
160,6,16,0,161.0,9,9,2,"{""STRAWBERRY"": 14, ""MELON"": 10}","{""COW"": 6, ""SHEEP"": 2}",0,5
160,6,16,1,1029.0,8,8,2,"{""STRAWBERRY"": 12, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3}",0,0
161,6,17,0,61.0,9,9,2,"{""STRAWBERRY"": 14, ""MELON"": 10}","{""COW"": 6, ""SHEEP"": 2}",0,6
161,6,17,1,529.0,8,8,2,"{""STRAWBERRY"": 13, ""MELON"": 12}","{""COW"": 6, ""SHEEP"": 3}",0,1
162,6,18,0,305.0,9,9,2,"{""STRAWBERRY"": 16, ""MELON"": 10}","{""COW"": 6, ""SHEEP"": 2}",0,0
162,6,18,1,429.0,8,8,2,"{""STRAWBERRY"": 13, ""MELON"": 12}","{""COW"": 6, ""SHEEP"": 3}",0,0
163,6,19,0,5.0,9,9,2,"{""STRAWBERRY"": 16, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
163,6,19,1,329.0,8,8,2,"{""STRAWBERRY"": 14, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 3}",0,0
164,6,20,0,5.0,9,9,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
164,6,20,1,229.0,8,8,2,"{""STRAWBERRY"": 16, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 7, ""SHEEP"": 3}",0,0
165,6,21,0,5.0,9,9,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
165,6,21,1,129.0,8,8,2,"{""STRAWBERRY"": 16, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 7, ""SHEEP"": 3}",0,0
166,6,22,0,5.0,9,9,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
166,6,22,1,29.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
167,6,23,0,5.0,9,9,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
167,6,23,1,29.0,8,8,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
168,7,0,0,5.0,0,0,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,3
168,7,0,1,29.0,0,0,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,4
169,7,1,0,142.0,5,5,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
169,7,1,1,64.0,8,8,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
170,7,2,0,29.0,7,7,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,4
170,7,2,1,30.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
171,7,3,0,34.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,2
171,7,3,1,30.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,2
172,7,4,0,34.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
172,7,4,1,206.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
173,7,5,0,34.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
173,7,5,1,206.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
174,7,6,0,34.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
174,7,6,1,106.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,2
175,7,7,0,34.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
175,7,7,1,126.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,7
176,7,8,0,34.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,1
176,7,8,1,300.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
177,7,9,0,57.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,2
177,7,9,1,207.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,4
178,7,10,0,57.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
178,7,10,1,194.0,9,9,2,"{""STRAWBERRY"": 22, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
179,7,11,0,165.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,2
179,7,11,1,98.0,9,9,2,"{""STRAWBERRY"": 22, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,4
180,7,12,0,23.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,2
180,7,12,1,84.0,9,9,2,"{""STRAWBERRY"": 23, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,4
181,7,13,0,45.0,8,8,2,"{""STRAWBERRY"": 19, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,3
181,7,13,1,70.0,9,9,2,"{""STRAWBERRY"": 24, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
182,7,14,0,109.0,8,8,2,"{""STRAWBERRY"": 20, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,2
182,7,14,1,6.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,3
183,7,15,0,30.0,8,8,2,"{""STRAWBERRY"": 20, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,4
183,7,15,1,91.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
184,7,16,0,10.0,8,8,2,"{""STRAWBERRY"": 20, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
184,7,16,1,27.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,2
185,7,17,0,10.0,8,8,2,"{""STRAWBERRY"": 20, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
185,7,17,1,27.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,2
186,7,18,0,180.0,8,8,2,"{""STRAWBERRY"": 21, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
186,7,18,1,27.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,2
187,7,19,0,80.0,8,8,2,"{""STRAWBERRY"": 21, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,0
187,7,19,1,27.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,2
188,7,20,0,47.0,8,8,2,"{""STRAWBERRY"": 22, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,1
188,7,20,1,27.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
189,7,21,0,47.0,8,8,2,"{""STRAWBERRY"": 22, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,1
189,7,21,1,27.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,4
190,7,22,0,47.0,8,8,2,"{""STRAWBERRY"": 22, ""MELON"": 10, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 2}",0,1
190,7,22,1,27.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,2
191,7,23,0,14.0,8,8,2,"{""STRAWBERRY"": 22, ""MELON"": 10, ""WHEAT"": 3}","{""COW"": 6, ""SHEEP"": 2}",0,2
191,7,23,1,27.0,9,9,2,"{""STRAWBERRY"": 25, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
