step,day,hour,player,money,hands,hires_today,quadrants,plants,animals,weeds,shed_total
93,3,21,0,774.0,5,5,1,"{""WHEAT"": 11, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
93,3,21,1,81.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
94,3,22,0,774.0,5,5,1,"{""WHEAT"": 11, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
94,3,22,1,81.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,1
95,3,23,0,774.0,5,5,1,"{""WHEAT"": 11, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
95,3,23,1,81.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,1
96,4,0,0,1247.0,0,0,1,"{""WHEAT"": 11, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
96,4,0,1,81.0,0,0,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,9
97,4,1,0,367.0,6,6,1,"{""WHEAT"": 11, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,2
97,4,1,1,61.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,9
98,4,2,0,367.0,6,6,1,"{""WHEAT"": 11, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
98,4,2,1,61.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,2
99,4,3,0,367.0,6,6,1,"{""WHEAT"": 11, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
99,4,3,1,155.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
100,4,4,0,367.0,6,6,1,"{""WHEAT"": 11, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
100,4,4,1,155.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
101,4,5,0,367.0,6,6,1,"{""WHEAT"": 11, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
101,4,5,1,155.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,1
102,4,6,0,367.0,6,6,1,"{""WHEAT"": 11, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
102,4,6,1,249.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
103,4,7,0,367.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
103,4,7,1,249.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
104,4,8,0,367.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
104,4,8,1,249.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,2
105,4,9,0,367.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 4, ""GOOSE"": 1}",0,0
105,4,9,1,435.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
106,4,10,0,367.0,6,6,1,"{""WHEAT"": 10, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 5, ""GOOSE"": 1}",0,0
106,4,10,1,435.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
107,4,11,0,367.0,6,6,1,"{""WHEAT"": 10, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 5, ""GOOSE"": 1}",0,0
107,4,11,1,435.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,1
108,4,12,0,367.0,6,6,1,"{""WHEAT"": 10, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 5, ""GOOSE"": 1}",0,0
108,4,12,1,528.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
109,4,13,0,367.0,6,6,1,"{""WHEAT"": 10, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 5, ""GOOSE"": 1}",0,0
109,4,13,1,528.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
110,4,14,0,367.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 5, ""GOOSE"": 1}",0,0
110,4,14,1,528.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
111,4,15,0,367.0,6,6,1,"{""WHEAT"": 8, ""CARROT"": 2, ""MELON"": 5}","{""SHEEP"": 2, ""COW"": 5, ""GOOSE"": 1}",0,0
111,4,15,1,428.0,6,6,1,"{""STRAWBERRY"": 6, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
112,4,16,0,549.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
112,4,16,1,328.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,1
113,4,17,0,908.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
113,4,17,1,328.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
114,4,18,0,1085.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
114,4,18,1,328.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,1
115,4,19,0,1085.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
115,4,19,1,328.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
116,4,20,0,1085.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
116,4,20,1,328.0,6,6,1,"{""STRAWBERRY"": 7, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
117,4,21,0,1085.0,6,6,1,"{""WHEAT"": 8, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
117,4,21,1,328.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
118,4,22,0,1085.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
118,4,22,1,328.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
119,4,23,0,1269.0,6,6,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
119,4,23,1,356.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
120,5,0,0,1269.0,0,0,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,11
120,5,0,1,356.0,0,0,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,19
121,5,1,0,462.0,4,4,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,4
121,5,1,1,496.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,13
122,5,2,0,462.0,4,4,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,1
122,5,2,1,496.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,6
123,5,3,0,462.0,4,4,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
123,5,3,1,587.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
124,5,4,0,462.0,4,4,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
124,5,4,1,587.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
125,5,5,0,462.0,4,4,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
125,5,5,1,587.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
126,5,6,0,462.0,4,4,1,"{""WHEAT"": 9, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
126,5,6,1,678.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
127,5,7,0,462.0,4,4,1,"{""WHEAT"": 8, ""CARROT"": 2, ""MELON"": 5}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
127,5,7,1,678.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
128,5,8,0,462.0,4,4,1,"{""WHEAT"": 8, ""CARROT"": 1, ""MELON"": 5, ""STRAWBERRY"": 1}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
128,5,8,1,581.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,6
129,5,9,0,462.0,4,4,1,"{""WHEAT"": 8, ""CARROT"": 1, ""MELON"": 5, ""STRAWBERRY"": 1}","{""COW"": 6, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
129,5,9,1,763.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
130,5,10,0,462.0,4,4,1,"{""WHEAT"": 6, ""MELON"": 5, ""STRAWBERRY"": 1}","{""COW"": 7, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
130,5,10,1,763.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
131,5,11,0,462.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 7, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
131,5,11,1,763.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
132,5,12,0,462.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
132,5,12,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
133,5,13,0,462.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
133,5,13,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
134,5,14,0,462.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
134,5,14,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
135,5,15,0,462.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
135,5,15,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,6
136,5,16,0,462.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
136,5,16,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
137,5,17,0,462.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
137,5,17,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
138,5,18,0,462.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
138,5,18,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
139,5,19,0,642.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
139,5,19,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
140,5,20,0,642.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
140,5,20,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
141,5,21,0,886.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
141,5,21,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
142,5,22,0,886.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
142,5,22,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
143,5,23,0,1218.0,4,4,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
143,5,23,1,854.0,6,6,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
144,6,0,0,1421.0,0,0,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
144,6,0,1,854.0,0,0,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,12
145,6,1,0,424.0,5,5,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,5
145,6,1,1,896.0,8,8,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,8
146,6,2,0,424.0,5,5,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
146,6,2,1,896.0,8,8,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,6
147,6,3,0,424.0,5,5,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
147,6,3,1,896.0,8,8,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,6
148,6,4,0,424.0,5,5,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
148,6,4,1,896.0,8,8,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,12
149,6,5,0,424.0,5,5,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
149,6,5,1,2181.0,8,8,1,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
150,6,6,0,424.0,5,5,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
150,6,6,1,1181.0,8,8,2,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,6
151,6,7,0,424.0,5,5,1,"{""WHEAT"": 6, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
151,6,7,1,1808.0,8,8,2,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,13
152,6,8,0,424.0,5,5,1,"{""WHEAT"": 5, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
152,6,8,1,3252.0,8,8,2,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,3
153,6,9,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 3, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
153,6,9,1,2852.0,8,8,2,"{""STRAWBERRY"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,1
154,6,10,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 8, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
154,6,10,1,2752.0,8,8,2,"{""STRAWBERRY"": 9, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
155,6,11,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
155,6,11,1,2242.0,8,8,2,"{""STRAWBERRY"": 9, ""MELON"": 12}","{""COW"": 3, ""SHEEP"": 3}",0,2
156,6,12,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
156,6,12,1,2330.0,8,8,2,"{""STRAWBERRY"": 9, ""MELON"": 12}","{""COW"": 3, ""SHEEP"": 3}",0,0
157,6,13,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
157,6,13,1,1830.0,8,8,2,"{""STRAWBERRY"": 11, ""MELON"": 12}","{""COW"": 3, ""SHEEP"": 3}",0,1
158,6,14,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
158,6,14,1,1730.0,8,8,2,"{""STRAWBERRY"": 11, ""MELON"": 12}","{""COW"": 4, ""SHEEP"": 3}",0,0
159,6,15,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
159,6,15,1,1230.0,8,8,2,"{""STRAWBERRY"": 11, ""MELON"": 12}","{""COW"": 4, ""SHEEP"": 3}",0,1
160,6,16,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
160,6,16,1,1130.0,8,8,2,"{""STRAWBERRY"": 12, ""MELON"": 12}","{""COW"": 5, ""SHEEP"": 3}",0,0
161,6,17,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
161,6,17,1,630.0,8,8,2,"{""STRAWBERRY"": 13, ""MELON"": 12}","{""COW"": 6, ""SHEEP"": 3}",0,1
162,6,18,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
162,6,18,1,530.0,8,8,2,"{""STRAWBERRY"": 13, ""MELON"": 12}","{""COW"": 6, ""SHEEP"": 3}",0,0
163,6,19,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
163,6,19,1,430.0,8,8,2,"{""STRAWBERRY"": 15, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 6, ""SHEEP"": 3}",0,0
164,6,20,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
164,6,20,1,330.0,8,8,2,"{""STRAWBERRY"": 16, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 7, ""SHEEP"": 3}",0,0
165,6,21,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
165,6,21,1,230.0,8,8,2,"{""STRAWBERRY"": 16, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 7, ""SHEEP"": 3}",0,0
166,6,22,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
166,6,22,1,130.0,8,8,2,"{""STRAWBERRY"": 20, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
167,6,23,0,1375.0,5,5,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
167,6,23,1,130.0,8,8,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
168,7,0,0,3030.0,0,0,1,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,3
168,7,0,1,130.0,0,0,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,5
169,7,1,0,449.0,3,3,2,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,9
169,7,1,1,163.0,8,8,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
170,7,2,0,433.0,6,6,2,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,4
170,7,2,1,129.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
171,7,3,0,433.0,6,6,2,"{""WHEAT"": 3, ""STRAWBERRY"": 4, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
171,7,3,1,129.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,2
172,7,4,0,433.0,6,6,2,"{""WHEAT"": 3, ""STRAWBERRY"": 5, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
172,7,4,1,301.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
173,7,5,0,433.0,6,6,2,"{""WHEAT"": 3, ""STRAWBERRY"": 6, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
173,7,5,1,301.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,0
174,7,6,0,433.0,6,6,2,"{""WHEAT"": 3, ""STRAWBERRY"": 7, ""MELON"": 5}","{""COW"": 10, ""SHEEP"": 2, ""GOOSE"": 1}",0,0
174,7,6,1,201.0,9,9,2,"{""STRAWBERRY"": 21, ""MELON"": 12, ""WHEAT"": 1}","{""COW"": 8, ""SHEEP"": 3}",0,2
